0,1,2,3,4
292.0,246.0,10.0,11.0,284.0
513.0,282.0,9.0,10.0,198.0
271.0,322.0,10.0,9.0,275.0
200.0,266.0,9.0,9.0,281.0
163.0,440.0,10.0,10.0,265.0
281.0,604.0,10.0,10.0,159.0
389.0,815.0,9.0,8.0,232.0
321.0,292.0,10.0,9.0,281.0
109.0,179.0,9.0,10.0,194.0
460.0,150.0,9.0,9.0,348.0
357.0,170.0,9.0,8.0,236.0
311.0,240.0,10.0,9.0,242.0
170.0,180.0,9.0,9.0,232.0
409.0,190.0,9.0,9.0,614.0
450.0,161.0,9.0,9.0,277.0
136.0,164.0,9.0,9.0,321.0
478.0,200.0,10.0,9.0,336.0
324.0,168.0,10.0,8.0,247.0
288.0,222.0,10.0,8.0,211.0
292.0,453.0,9.0,9.0,192.0
170.0,448.0,9.0,9.0,160.0
401.0,224.0,9.0,8.0,148.0
227.0,245.0,9.0,9.0,202.0
188.0,223.0,10.0,10.0,321.0
199.0,612.0,10.0,9.0,222.0
432.0,320.0,9.0,10.0,206.0
216.0,129.0,9.0,9.0,972.0
165.0,391.0,10.0,9.0,292.0
282.0,259.0,8.0,9.0,219.0
688.0,135.0,10.0,8.0,271.0
181.0,206.0,10.0,10.0,246.0
231.0,149.0,8.0,9.0,147.0
299.0,285.0,8.0,9.0,215.0
227.0,144.0,9.0,9.0,233.0
240.0,123.0,8.0,10.0,294.0
208.0,125.0,10.0,9.0,297.0
203.0,312.0,10.0,10.0,234.0
187.0,222.0,9.0,9.0,699.0
172.0,136.0,10.0,9.0,631.0
208.0,584.0,10.0,10.0,384.0
265.0,146.0,10.0,10.0,331.0
160.0,127.0,9.0,10.0,344.0
197.0,199.0,9.0,10.0,365.0
577.0,135.0,10.0,10.0,1055.0
240.0,149.0,10.0,9.0,550.0
192.0,235.0,9.0,9.0,254.0
420.0,171.0,10.0,8.0,360.0
246.0,127.0,8.0,10.0,483.0
621.0,140.0,9.0,9.0,629.0
657.0,154.0,9.0,10.0,378.0
548.0,199.0,10.0,8.0,267.0
381.0,225.0,9.0,9.0,388.0
256.0,220.0,9.0,10.0,244.0
146.0,127.0,9.0,10.0,320.0
399.0,783.0,9.0,10.0,409.0
170.0,178.0,9.0,9.0,814.0
714.0,154.0,10.0,10.0,362.0
279.0,144.0,9.0,10.0,328.0
571.0,475.0,9.0,9.0,408.0
525.0,186.0,10.0,9.0,395.0
21.0,162.0,10.0,9.0,312.0
354.0,153.0,9.0,8.0,1326.0
359.0,384.0,9.0,9.0,276.0
211.0,203.0,9.0,10.0,1127.0
371.0,207.0,10.0,11.0,419.0
145.0,352.0,9.0,9.0,243.0
316.0,158.0,9.0,10.0,241.0
453.0,184.0,10.0,10.0,267.0
282.0,199.0,9.0,10.0,263.0
208.0,212.0,8.0,9.0,268.0
299.0,201.0,10.0,10.0,875.0
329.0,597.0,10.0,9.0,250.0
220.0,257.0,9.0,10.0,332.0
481.0,273.0,9.0,10.0,354.0
309.0,281.0,10.0,8.0,272.0
247.0,277.0,9.0,9.0,229.0
355.0,239.0,10.0,9.0,330.0
290.0,304.0,8.0,9.0,300.0
348.0,303.0,10.0,8.0,350.0
157.0,176.0,9.0,10.0,251.0
444.0,122.0,8.0,8.0,198.0
284.0,219.0,9.0,10.0,347.0
379.0,301.0,8.0,11.0,371.0
321.0,1101.0,9.0,10.0,235.0
492.0,200.0,10.0,9.0,237.0
231.0,376.0,9.0,8.0,974.0
219.0,201.0,9.0,9.0,354.0
392.0,166.0,10.0,9.0,262.0
267.0,872.0,10.0,10.0,380.0
521.0,196.0,10.0,9.0,681.0
252.0,699.0,10.0,10.0,748.0
340.0,271.0,10.0,8.0,193.0
238.0,195.0,9.0,10.0,303.0
380.0,337.0,8.0,9.0,251.0
322.0,233.0,8.0,9.0,597.0
370.0,279.0,10.0,11.0,392.0
225.0,317.0,9.0,8.0,572.0
264.0,442.0,9.0,9.0,540.0
398.0,281.0,10.0,9.0,298.0
259.0,664.0,9.0,10.0,574.0
208.0,254.0,11.0,9.0,206.0
220.0,155.0,10.0,10.0,491.0
407.0,498.0,10.0,10.0,428.0
357.0,398.0,9.0,9.0,456.0
299.0,444.0,10.0,10.0,343.0
381.0,294.0,9.0,9.0,306.0
546.0,750.0,10.0,8.0,324.0
293.0,890.0,10.0,11.0,278.0
433.0,643.0,10.0,10.0,766.0
342.0,731.0,10.0,9.0,342.0
418.0,409.0,10.0,11.0,483.0
131.0,472.0,9.0,11.0,375.0
326.0,247.0,8.0,9.0,288.0
591.0,372.0,9.0,10.0,319.0
476.0,236.0,9.0,10.0,281.0
288.0,359.0,8.0,9.0,691.0
330.0,273.0,8.0,9.0,281.0
154.0,215.0,10.0,9.0,624.0
226.0,448.0,11.0,9.0,254.0
293.0,231.0,9.0,11.0,1002.0
235.0,106.0,8.0,8.0,343.0
399.0,625.0,9.0,10.0,731.0
450.0,440.0,9.0,9.0,429.0
415.0,425.0,10.0,9.0,365.0
487.0,337.0,10.0,9.0,503.0
102.0,225.0,10.0,10.0,648.0
230.0,511.0,10.0,9.0,334.0
351.0,292.0,9.0,9.0,78.0
318.0,290.0,10.0,10.0,684.0
658.0,267.0,9.0,10.0,415.0
633.0,184.0,9.0,10.0,396.0
675.0,529.0,10.0,10.0,266.0
243.0,226.0,9.0,10.0,618.0
156.0,293.0,10.0,9.0,1283.0
714.0,486.0,10.0,10.0,1340.0
740.0,199.0,9.0,10.0,853.0
358.0,582.0,9.0,9.0,2205.0
358.0,197.0,9.0,9.0,676.0
1544.0,273.0,9.0,9.0,390.0
506.0,163.0,10.0,9.0,1259.0
338.0,687.0,9.0,10.0,1765.0
539.0,400.0,8.0,9.0,532.0
497.0,176.0,10.0,10.0,367.0
757.0,197.0,8.0,9.0,463.0
611.0,399.0,10.0,10.0,484.0
1746.0,194.0,8.0,10.0,757.0
1126.0,258.0,10.0,9.0,552.0
1629.0,291.0,9.0,10.0,471.0
1029.0,226.0,10.0,9.0,843.0
1721.0,972.0,9.0,9.0,831.0
362.0,195.0,10.0,9.0,410.0
310.0,785.0,10.0,8.0,552.0
859.0,583.0,10.0,8.0,1389.0
1248.0,333.0,9.0,10.0,171.0
155.0,425.0,8.0,9.0,239.0
269.0,199.0,9.0,9.0,814.0
267.0,234.0,11.0,10.0,717.0
480.0,251.0,11.0,8.0,1040.0
910.0,197.0,10.0,10.0,241.0
565.0,238.0,11.0,9.0,340.0
697.0,174.0,9.0,10.0,397.0
280.0,851.0,10.0,9.0,964.0
233.0,657.0,11.0,10.0,350.0
915.0,419.0,10.0,10.0,399.0
1015.0,928.0,10.0,8.0,511.0
1236.0,196.0,10.0,10.0,624.0
2564.0,358.0,9.0,9.0,482.0
1028.0,311.0,10.0,8.0,284.0
1082.0,216.0,9.0,8.0,301.0
1594.0,549.0,9.0,9.0,454.0
705.0,892.0,10.0,9.0,355.0
410.0,514.0,8.0,9.0,278.0
940.0,169.0,10.0,9.0,283.0
861.0,213.0,10.0,9.0,381.0
710.0,2079.0,9.0,10.0,183.0
486.0,284.0,9.0,10.0,345.0
1310.0,592.0,10.0,9.0,399.0
872.0,203.0,10.0,9.0,269.0
786.0,327.0,10.0,9.0,237.0
690.0,605.0,10.0,9.0,426.0
475.0,962.0,9.0,9.0,313.0
609.0,474.0,9.0,8.0,248.0
407.0,479.0,9.0,9.0,462.0
200.0,456.0,10.0,9.0,276.0
319.0,209.0,10.0,9.0,206.0
481.0,208.0,9.0,9.0,365.0
119.0,201.0,11.0,9.0,314.0
319.0,387.0,10.0,10.0,286.0
470.0,162.0,9.0,9.0,522.0
393.0,1137.0,10.0,10.0,558.0
1747.0,131.0,8.0,10.0,669.0
562.0,556.0,10.0,9.0,319.0
3147.0,237.0,10.0,8.0,627.0
151.0,552.0,9.0,8.0,252.0
637.0,715.0,10.0,10.0,453.0
709.0,645.0,9.0,9.0,284.0
177.0,788.0,9.0,9.0,258.0
287.0,1248.0,9.0,10.0,401.0
366.0,895.0,11.0,8.0,294.0
3613.0,214.0,10.0,9.0,257.0
257.0,793.0,8.0,9.0,186.0
549.0,1312.0,9.0,9.0,334.0
1125.0,676.0,8.0,10.0,382.0
613.0,549.0,9.0,8.0,585.0
774.0,223.0,9.0,10.0,852.0
283.0,183.0,9.0,10.0,400.0
1606.0,470.0,10.0,9.0,218.0
409.0,458.0,9.0,10.0,316.0
508.0,1901.0,10.0,10.0,132.0
984.0,800.0,8.0,10.0,230.0
407.0,979.0,10.0,10.0,338.0
1323.0,816.0,9.0,9.0,312.0
491.0,573.0,10.0,8.0,429.0
529.0,877.0,9.0,9.0,212.0
476.0,927.0,10.0,10.0,261.0
630.0,3750.0,11.0,9.0,249.0
2340.0,409.0,10.0,9.0,305.0
474.0,2141.0,10.0,9.0,352.0
842.0,1187.0,10.0,9.0,434.0
1309.0,477.0,9.0,10.0,213.0
1822.0,342.0,9.0,8.0,316.0
3286.0,330.0,9.0,10.0,307.0
201.0,408.0,9.0,10.0,273.0
437.0,247.0,10.0,10.0,204.0
351.0,1672.0,9.0,8.0,247.0
547.0,631.0,8.0,10.0,484.0
374.0,223.0,10.0,10.0,255.0
631.0,3742.0,9.0,10.0,280.0
731.0,1160.0,10.0,9.0,227.0
1499.0,1431.0,10.0,11.0,285.0
249.0,354.0,10.0,9.0,317.0
1023.0,1079.0,10.0,10.0,275.0
165.0,4416.0,9.0,10.0,307.0
250.0,949.0,9.0,10.0,241.0
2680.0,1073.0,8.0,9.0,869.0
1110.0,1074.0,10.0,8.0,270.0
1303.0,417.0,8.0,11.0,172.0
268.0,946.0,11.0,10.0,327.0
481.0,380.0,9.0,10.0,291.0
481.0,712.0,10.0,10.0,443.0
310.0,429.0,10.0,10.0,267.0
185.0,341.0,10.0,8.0,308.0
227.0,1282.0,8.0,10.0,241.0
392.0,1354.0,11.0,10.0,267.0
182.0,1274.0,9.0,9.0,358.0
268.0,1365.0,10.0,11.0,446.0
304.0,734.0,10.0,8.0,299.0
249.0,405.0,10.0,10.0,292.0
337.0,961.0,9.0,9.0,277.0
221.0,491.0,10.0,9.0,398.0
192.0,1258.0,9.0,10.0,315.0
575.0,484.0,10.0,10.0,273.0
232.0,259.0,8.0,10.0,403.0
341.0,2174.0,9.0,8.0,456.0
185.0,1764.0,9.0,9.0,310.0
140.0,1207.0,11.0,9.0,375.0
162.0,747.0,9.0,11.0,331.0
261.0,281.0,10.0,8.0,239.0
222.0,847.0,8.0,9.0,343.0
219.0,766.0,10.0,11.0,233.0
253.0,1108.0,10.0,10.0,221.0
491.0,274.0,9.0,10.0,206.0
165.0,316.0,10.0,8.0,278.0
231.0,448.0,8.0,9.0,324.0
232.0,442.0,10.0,10.0,286.0
899.0,278.0,9.0,10.0,235.0
692.0,1598.0,9.0,9.0,246.0
141.0,403.0,10.0,10.0,341.0
174.0,497.0,10.0,10.0,217.0
163.0,375.0,10.0,10.0,771.0
212.0,944.0,10.0,10.0,297.0
1190.0,249.0,9.0,9.0,282.0
179.0,293.0,10.0,8.0,265.0
614.0,424.0,9.0,8.0,349.0
477.0,314.0,9.0,9.0,466.0
357.0,1303.0,10.0,9.0,298.0
144.0,285.0,10.0,10.0,233.0
340.0,551.0,10.0,9.0,453.0
175.0,378.0,9.0,13.0,321.0
190.0,296.0,8.0,9.0,386.0
118.0,216.0,9.0,8.0,218.0
281.0,554.0,8.0,9.0,155.0
117.0,642.0,9.0,9.0,247.0
96.0,247.0,10.0,10.0,235.0
186.0,1234.0,9.0,10.0,236.0
181.0,179.0,8.0,9.0,197.0
320.0,847.0,11.0,8.0,200.0
109.0,625.0,11.0,10.0,167.0
175.0,838.0,9.0,10.0,220.0
135.0,792.0,8.0,10.0,230.0
169.0,521.0,9.0,11.0,217.0
252.0,321.0,9.0,9.0,201.0
184.0,1092.0,9.0,9.0,205.0
180.0,368.0,8.0,9.0,190.0
256.0,717.0,9.0,9.0,175.0
426.0,3031.0,9.0,10.0,266.0
165.0,1315.0,10.0,9.0,329.0
191.0,720.0,9.0,9.0,175.0
187.0,173.0,8.0,8.0,307.0
172.0,529.0,9.0,9.0,227.0
197.0,448.0,9.0,8.0,495.0
209.0,269.0,9.0,10.0,241.0
897.0,477.0,8.0,9.0,234.0
289.0,298.0,9.0,9.0,187.0
136.0,395.0,10.0,8.0,257.0
426.0,1108.0,10.0,9.0,214.0
162.0,1215.0,10.0,10.0,267.0
391.0,782.0,8.0,10.0,423.0
207.0,430.0,8.0,9.0,265.0
200.0,650.0,11.0,10.0,209.0
265.0,608.0,10.0,9.0,224.0
382.0,435.0,9.0,10.0,245.0
213.0,1219.0,10.0,9.0,221.0
229.0,213.0,10.0,10.0,206.0
364.0,333.0,11.0,8.0,269.0
325.0,575.0,9.0,10.0,199.0
363.0,205.0,10.0,8.0,188.0
1105.0,295.0,9.0,9.0,217.0
281.0,1084.0,9.0,11.0,356.0
362.0,346.0,9.0,10.0,207.0
327.0,304.0,8.0,9.0,274.0
178.0,442.0,8.0,9.0,263.0
166.0,215.0,9.0,10.0,287.0
581.0,377.0,10.0,10.0,358.0
251.0,647.0,9.0,8.0,593.0
777.0,411.0,10.0,10.0,306.0
582.0,337.0,8.0,11.0,291.0
917.0,254.0,10.0,9.0,265.0
137.0,258.0,9.0,9.0,386.0
116.0,191.0,10.0,9.0,264.0
298.0,178.0,8.0,10.0,436.0
690.0,297.0,9.0,10.0,237.0
839.0,200.0,10.0,10.0,241.0
211.0,280.0,8.0,10.0,255.0
243.0,214.0,11.0,10.0,228.0
360.0,409.0,9.0,9.0,222.0
299.0,353.0,9.0,9.0,277.0
516.0,780.0,10.0,8.0,189.0
551.0,233.0,9.0,9.0,414.0
198.0,382.0,10.0,9.0,302.0
216.0,1197.0,9.0,8.0,289.0
193.0,352.0,9.0,10.0,175.0
220.0,244.0,10.0,9.0,303.0
288.0,994.0,10.0,9.0,330.0
299.0,709.0,11.0,10.0,310.0
281.0,657.0,10.0,9.0,252.0
193.0,1727.0,9.0,10.0,239.0
460.0,418.0,10.0,9.0,270.0
195.0,256.0,9.0,10.0,259.0
181.0,452.0,10.0,9.0,372.0
134.0,594.0,9.0,9.0,357.0
176.0,294.0,9.0,9.0,336.0
233.0,1319.0,8.0,10.0,285.0
211.0,259.0,10.0,9.0,244.0
314.0,1092.0,9.0,9.0,312.0
153.0,878.0,9.0,10.0,407.0
183.0,186.0,10.0,9.0,376.0
141.0,735.0,10.0,10.0,441.0
229.0,633.0,9.0,10.0,214.0
564.0,718.0,10.0,10.0,288.0
258.0,264.0,11.0,9.0,442.0
209.0,738.0,10.0,10.0,304.0
152.0,255.0,9.0,9.0,283.0
690.0,1212.0,10.0,9.0,299.0
399.0,554.0,9.0,10.0,176.0
711.0,198.0,10.0,9.0,346.0
259.0,259.0,10.0,9.0,330.0
268.0,468.0,10.0,9.0,272.0
161.0,262.0,10.0,10.0,290.0
199.0,203.0,9.0,9.0,450.0
200.0,357.0,8.0,9.0,244.0
372.0,318.0,10.0,9.0,422.0
280.0,710.0,8.0,10.0,576.0
631.0,313.0,10.0,10.0,263.0
283.0,430.0,9.0,10.0,246.0
177.0,423.0,8.0,9.0,310.0
173.0,332.0,9.0,9.0,256.0
458.0,177.0,10.0,9.0,310.0
562.0,421.0,10.0,9.0,304.0
217.0,149.0,9.0,11.0,187.0
105.0,280.0,9.0,10.0,270.0
2035.0,254.0,10.0,9.0,279.0
2192.0,325.0,9.0,10.0,358.0
181.0,333.0,8.0,8.0,284.0
1463.0,287.0,9.0,9.0,307.0
723.0,188.0,10.0,9.0,261.0
563.0,163.0,9.0,9.0,460.0
3997.0,402.0,10.0,9.0,253.0
324.0,376.0,10.0,10.0,523.0
483.0,208.0,10.0,8.0,253.0
153.0,675.0,9.0,8.0,384.0
2497.0,475.0,9.0,10.0,473.0
637.0,335.0,10.0,9.0,423.0
1242.0,560.0,9.0,9.0,341.0
1688.0,379.0,8.0,10.0,439.0
339.0,243.0,10.0,8.0,293.0
1235.0,264.0,9.0,9.0,238.0
823.0,329.0,10.0,10.0,267.0
2627.0,222.0,10.0,10.0,308.0
246.0,278.0,9.0,9.0,292.0
696.0,175.0,10.0,10.0,265.0
849.0,812.0,8.0,8.0,229.0
781.0,169.0,10.0,9.0,212.0
349.0,197.0,8.0,9.0,351.0
1246.0,356.0,9.0,10.0,226.0
419.0,225.0,10.0,9.0,396.0
2146.0,422.0,10.0,8.0,457.0
317.0,380.0,10.0,10.0,321.0
1304.0,425.0,8.0,9.0,227.0
427.0,320.0,9.0,9.0,228.0
467.0,760.0,10.0,9.0,171.0
851.0,242.0,9.0,10.0,260.0
211.0,269.0,9.0,9.0,258.0
351.0,306.0,9.0,9.0,252.0
949.0,193.0,11.0,10.0,423.0
273.0,223.0,8.0,10.0,303.0
1617.0,234.0,10.0,9.0,351.0
1231.0,530.0,10.0,10.0,308.0
1310.0,269.0,10.0,9.0,234.0
757.0,285.0,10.0,10.0,301.0
1632.0,455.0,10.0,9.0,275.0
514.0,600.0,10.0,9.0,297.0
658.0,286.0,10.0,10.0,210.0
471.0,303.0,9.0,10.0,242.0
628.0,627.0,9.0,10.0,199.0
745.0,211.0,8.0,9.0,219.0
1806.0,354.0,8.0,9.0,160.0
303.0,871.0,9.0,9.0,227.0
349.0,194.0,9.0,9.0,233.0
697.0,933.0,10.0,8.0,268.0
220.0,357.0,10.0,10.0,200.0
1449.0,1093.0,9.0,8.0,158.0
1145.0,468.0,9.0,9.0,190.0
310.0,1626.0,10.0,10.0,249.0
1105.0,335.0,9.0,9.0,229.0
521.0,179.0,9.0,9.0,207.0
672.0,551.0,8.0,9.0,249.0
1090.0,657.0,8.0,9.0,282.0
650.0,1425.0,10.0,10.0,254.0
990.0,357.0,9.0,9.0,296.0
940.0,340.0,10.0,10.0,251.0
230.0,544.0,10.0,11.0,348.0
248.0,568.0,9.0,8.0,323.0
1187.0,613.0,10.0,9.0,433.0
291.0,432.0,8.0,8.0,258.0
226.0,228.0,10.0,10.0,510.0
480.0,386.0,8.0,10.0,306.0
431.0,801.0,10.0,9.0,455.0
181.0,647.0,10.0,9.0,356.0
357.0,198.0,11.0,10.0,380.0
700.0,827.0,9.0,10.0,645.0
734.0,516.0,10.0,9.0,280.0
1008.0,210.0,9.0,9.0,245.0
428.0,327.0,8.0,8.0,271.0
168.0,231.0,8.0,11.0,418.0
392.0,673.0,10.0,8.0,188.0
582.0,292.0,9.0,9.0,329.0
264.0,222.0,10.0,10.0,238.0
504.0,1122.0,10.0,9.0,270.0
286.0,848.0,10.0,10.0,275.0
1101.0,216.0,10.0,10.0,281.0
2763.0,297.0,10.0,10.0,206.0
223.0,377.0,8.0,9.0,256.0
289.0,385.0,10.0,9.0,299.0
380.0,214.0,9.0,10.0,324.0
263.0,146.0,10.0,9.0,292.0
324.0,211.0,9.0,10.0,428.0
405.0,161.0,8.0,10.0,315.0
587.0,256.0,10.0,9.0,364.0
774.0,206.0,10.0,9.0,240.0
371.0,666.0,10.0,10.0,623.0
508.0,276.0,8.0,8.0,228.0
1401.0,204.0,10.0,10.0,264.0
926.0,238.0,9.0,9.0,233.0
410.0,277.0,10.0,10.0,335.0
670.0,438.0,10.0,10.0,325.0
353.0,319.0,9.0,10.0,483.0
262.0,248.0,8.0,9.0,351.0
681.0,199.0,10.0,10.0,260.0
462.0,177.0,8.0,9.0,443.0
377.0,221.0,9.0,8.0,357.0
199.0,411.0,8.0,10.0,348.0
964.0,249.0,10.0,9.0,246.0
585.0,545.0,10.0,9.0,316.0
350.0,366.0,9.0,9.0,314.0
1457.0,224.0,11.0,9.0,253.0
179.0,266.0,9.0,9.0,248.0
253.0,479.0,10.0,11.0,262.0
314.0,509.0,9.0,10.0,207.0
250.0,401.0,9.0,10.0,311.0
270.0,166.0,10.0,10.0,388.0
241.0,776.0,10.0,9.0,256.0
245.0,201.0,8.0,10.0,255.0
579.0,179.0,10.0,9.0,240.0
723.0,291.0,9.0,9.0,219.0
383.0,559.0,10.0,10.0,206.0
530.0,589.0,10.0,10.0,231.0
221.0,1239.0,9.0,8.0,293.0
276.0,1100.0,9.0,10.0,268.0
678.0,994.0,9.0,8.0,217.0
375.0,820.0,10.0,9.0,162.0
362.0,569.0,10.0,8.0,196.0
355.0,863.0,8.0,10.0,183.0
668.0,733.0,10.0,8.0,179.0
253.0,608.0,8.0,8.0,212.0
554.0,264.0,10.0,10.0,201.0
259.0,284.0,9.0,9.0,199.0
413.0,1181.0,10.0,9.0,165.0
233.0,360.0,10.0,10.0,226.0
718.0,471.0,9.0,10.0,214.0
1532.0,996.0,8.0,9.0,179.0
348.0,360.0,9.0,10.0,175.0
1041.0,355.0,9.0,10.0,170.0
962.0,1013.0,10.0,9.0,156.0
713.0,2449.0,9.0,10.0,185.0
293.0,594.0,9.0,10.0,228.0
830.0,1051.0,10.0,9.0,222.0
512.0,468.0,9.0,9.0,188.0
783.0,665.0,10.0,9.0,187.0
219.0,395.0,10.0,10.0,251.0
2057.0,295.0,9.0,10.0,171.0
324.0,1032.0,9.0,9.0,277.0
516.0,865.0,9.0,10.0,244.0
211.0,288.0,10.0,9.0,153.0
478.0,832.0,9.0,10.0,172.0
223.0,248.0,9.0,9.0,194.0
535.0,261.0,10.0,10.0,199.0
893.0,363.0,10.0,9.0,189.0
980.0,560.0,9.0,8.0,158.0
269.0,461.0,10.0,10.0,176.0
550.0,199.0,9.0,10.0,214.0
657.0,393.0,10.0,9.0,204.0
675.0,712.0,10.0,10.0,177.0
309.0,451.0,9.0,10.0,174.0
376.0,1908.0,9.0,10.0,193.0
408.0,2745.0,10.0,11.0,146.0
1002.0,358.0,10.0,10.0,145.0
372.0,665.0,9.0,10.0,168.0
283.0,367.0,9.0,11.0,143.0
531.0,1924.0,9.0,9.0,177.0
215.0,764.0,9.0,9.0,242.0
305.0,1035.0,8.0,9.0,216.0
315.0,619.0,9.0,10.0,232.0
103.0,835.0,9.0,9.0,153.0
339.0,811.0,10.0,10.0,214.0
907.0,792.0,10.0,10.0,174.0
286.0,2256.0,10.0,9.0,143.0
418.0,545.0,9.0,9.0,192.0
141.0,1649.0,10.0,8.0,211.0
205.0,339.0,9.0,10.0,217.0
835.0,957.0,10.0,8.0,212.0
273.0,549.0,9.0,9.0,174.0
458.0,416.0,9.0,9.0,168.0
793.0,300.0,10.0,10.0,170.0
306.0,822.0,9.0,8.0,157.0
360.0,987.0,10.0,8.0,237.0
321.0,958.0,8.0,8.0,178.0
804.0,104.0,8.0,9.0,185.0
527.0,450.0,10.0,9.0,206.0
763.0,579.0,10.0,8.0,223.0
186.0,247.0,9.0,9.0,222.0
632.0,855.0,8.0,10.0,215.0
618.0,1242.0,10.0,9.0,186.0
504.0,915.0,9.0,9.0,256.0
1033.0,494.0,9.0,9.0,251.0
441.0,1076.0,9.0,10.0,192.0
217.0,179.0,10.0,10.0,165.0
259.0,1790.0,9.0,9.0,153.0
303.0,611.0,10.0,10.0,152.0
365.0,529.0,10.0,8.0,173.0
573.0,503.0,10.0,9.0,152.0
286.0,715.0,10.0,10.0,200.0
471.0,1633.0,11.0,10.0,181.0
252.0,2261.0,10.0,10.0,149.0
912.0,3469.0,9.0,9.0,197.0
329.0,926.0,8.0,10.0,245.0
492.0,209.0,10.0,9.0,149.0
564.0,811.0,9.0,9.0,189.0
398.0,525.0,10.0,8.0,196.0
182.0,449.0,9.0,9.0,190.0
209.0,1266.0,10.0,8.0,122.0
453.0,568.0,10.0,9.0,179.0
606.0,317.0,8.0,9.0,170.0
1062.0,337.0,9.0,8.0,184.0
626.0,811.0,11.0,10.0,186.0
914.0,594.0,9.0,9.0,169.0
1074.0,1027.0,10.0,10.0,176.0
613.0,1564.0,9.0,9.0,169.0
811.0,449.0,10.0,9.0,194.0
227.0,185.0,10.0,10.0,163.0
775.0,472.0,10.0,10.0,168.0
623.0,421.0,9.0,9.0,206.0
571.0,265.0,10.0,10.0,192.0
2642.0,312.0,10.0,9.0,184.0
567.0,262.0,9.0,8.0,152.0
1046.0,392.0,9.0,9.0,178.0
2008.0,565.0,8.0,8.0,172.0
627.0,400.0,8.0,11.0,252.0
1800.0,369.0,10.0,9.0,243.0
547.0,397.0,9.0,9.0,195.0
3172.0,633.0,10.0,10.0,165.0
1451.0,1159.0,10.0,10.0,180.0
362.0,225.0,11.0,10.0,224.0
87.0,353.0,10.0,9.0,231.0
637.0,454.0,10.0,10.0,229.0
245.0,530.0,9.0,9.0,356.0
1109.0,2133.0,9.0,10.0,207.0
795.0,182.0,8.0,8.0,245.0
309.0,1874.0,9.0,10.0,166.0
373.0,259.0,9.0,9.0,196.0
698.0,1272.0,10.0,9.0,200.0
513.0,195.0,9.0,9.0,274.0
490.0,1340.0,9.0,10.0,178.0
828.0,733.0,10.0,9.0,300.0
341.0,978.0,9.0,9.0,225.0
520.0,389.0,10.0,8.0,278.0
444.0,879.0,9.0,10.0,175.0
498.0,812.0,10.0,10.0,221.0
327.0,1235.0,9.0,10.0,228.0
493.0,277.0,10.0,10.0,334.0
1070.0,630.0,10.0,9.0,242.0
314.0,1423.0,10.0,9.0,238.0
736.0,574.0,10.0,9.0,215.0
405.0,2098.0,10.0,9.0,223.0
458.0,443.0,9.0,9.0,256.0
398.0,449.0,9.0,9.0,268.0
484.0,1247.0,10.0,9.0,237.0
298.0,851.0,8.0,9.0,234.0
556.0,2575.0,9.0,9.0,283.0
529.0,3298.0,8.0,10.0,422.0
254.0,237.0,10.0,10.0,248.0
325.0,674.0,10.0,11.0,237.0
728.0,267.0,9.0,10.0,297.0
326.0,1249.0,10.0,11.0,378.0
424.0,1316.0,10.0,10.0,273.0
406.0,343.0,10.0,9.0,191.0
270.0,691.0,9.0,9.0,284.0
451.0,717.0,10.0,9.0,239.0
366.0,517.0,10.0,9.0,298.0
327.0,1039.0,10.0,10.0,364.0
213.0,661.0,10.0,9.0,240.0
270.0,2263.0,8.0,10.0,458.0
231.0,326.0,8.0,10.0,300.0
282.0,1499.0,9.0,9.0,247.0
205.0,297.0,9.0,10.0,257.0
243.0,1009.0,10.0,10.0,226.0
352.0,1184.0,9.0,9.0,245.0
374.0,515.0,11.0,8.0,242.0
359.0,160.0,10.0,10.0,188.0
231.0,1668.0,9.0,8.0,249.0
215.0,588.0,10.0,8.0,247.0
297.0,660.0,10.0,10.0,195.0
434.0,263.0,9.0,9.0,304.0
177.0,480.0,10.0,9.0,300.0
328.0,325.0,10.0,9.0,237.0
230.0,905.0,9.0,9.0,256.0
457.0,352.0,9.0,10.0,204.0
374.0,1218.0,10.0,9.0,250.0
324.0,236.0,9.0,10.0,293.0
344.0,651.0,10.0,10.0,284.0
316.0,312.0,10.0,11.0,307.0
324.0,256.0,10.0,10.0,291.0
557.0,763.0,8.0,9.0,264.0
478.0,364.0,10.0,10.0,244.0
156.0,654.0,10.0,8.0,253.0
228.0,227.0,9.0,9.0,183.0
261.0,1083.0,10.0,10.0,189.0
407.0,1687.0,9.0,10.0,287.0
157.0,1701.0,10.0,10.0,310.0
273.0,2614.0,9.0,10.0,250.0
315.0,328.0,11.0,9.0,195.0
299.0,1365.0,10.0,9.0,240.0
230.0,486.0,10.0,10.0,250.0
267.0,771.0,9.0,10.0,184.0
307.0,682.0,10.0,10.0,245.0
219.0,190.0,9.0,10.0,197.0
454.0,2743.0,9.0,8.0,246.0
364.0,294.0,9.0,10.0,204.0
220.0,1503.0,9.0,8.0,159.0
441.0,1493.0,10.0,9.0,241.0
301.0,462.0,9.0,8.0,223.0
443.0,313.0,9.0,11.0,242.0
252.0,1048.0,9.0,9.0,204.0
208.0,838.0,9.0,10.0,231.0
258.0,667.0,9.0,10.0,205.0
267.0,176.0,10.0,10.0,208.0
224.0,282.0,9.0,10.0,210.0
191.0,344.0,9.0,10.0,306.0
246.0,379.0,8.0,9.0,180.0
218.0,327.0,9.0,9.0,253.0
